Local en calle del Capitán Blanco Argibay, Madrid, Valdeacederas, Madrid;270.000;174;918 003 471;TEGEISA vende Piso de 174 m2 de superficie ideal para emprendedores o inversionistas. La propiedad consta de tres plantas, las cuales est...
Nave en Pinos baja, Valdeacederas, Madrid;600.000;600;918 003 471;Tegeisa vende vivienda más nave Industrial en el barrio Valdeacederas, Tetuan. Se vende propiedad con una superficie de 600 metros constr...
Local en calle de Valderribas, Madrid, Pacífico, Madrid;630.000;183;910 149 625;Retiro, Pacifico, magnifico local de 183 m2, planta calle, instalado como sucursal bancaria, escaparate de mas 10 m2 aproximadamente de f...
Local en glorieta Santa María de la Cabeza, Madrid, Delicias, Madrid;940.000;340;910 149 625;Arganzuela, Delicias, magnifico local de 340 m2, con planta calle y sótano, instalado como sucursal bancaria, escaparate de 10 m2 aproxim...
Local en calle de Alonso Cano, Nuevos Ministerios-Ríos Rosas, Madrid;1.100.000;400;915 028 872;Corbama Consultores comercializa en zona Chamberí local comercial con licencia de comercio. Distribuido en dos plantas, por planta calle...
Local en calle Luisa Fernanda, Argüelles, Madrid;575.000;150;915 028 872;Corbama Consultores comercializa en zona Moncloa local comercial con licencia. Distribuido en dos plantas, por planta calle accedemos a...
Local en calle de Galileo, Arapiles, Madrid;290.000;67;917 587 350;V40-CS-3272 Se vende local comercial con gran escaparate y amplios ventanales en plena calle Galileo. Toda la superficie esta en planta...
Local en Acacias, Madrid;430.000;122;912 185 031;Local en Barrio Arganzuela. RENTABILIDAD (5,75%). Contrato hasta finales 2025 Local en una sola planta más acceso a patio. Si desea...
Local en calle de Tomás Bretón, Delicias, Madrid;850.000;539;915 028 872;Corbama Consultores comercializa en zona Arganzuela local comercial con licencia. El local está distribuido en dos plantas, por planta c...
Local en Palacio, Madrid;2.300.000;368;910 752 897;Restaurante consolidado en la zona hace más de dos décadas, situado en la mejor zona del Madrid histórico, en el barrio de Palacio. A esc...
Local en calle de Puerto Rico, Bernabéu-Hispanoamérica, Madrid;415.000;156;917 587 350;V40-CS-3217 Amplio local en calle comercial de la zona Chamartin, con fachada acristalada, muy luminoso y con muchas posibilidades. Cons...
Local en calle Mateo López, Estrella, Madrid;850.000;476;914 333 806;JU FA1156. Excelente local en venta en Distrito de Retiro, muy cerca de la confluencia de las calles O, Donnell y Doctor Esquerdo, con u...
Local en calle Antonio Casero, Estrella, Madrid;395.000;192;914 333 806;JU-FA1013. Excelente local de 192 m2, EN ESQUINAZO, diáfano en su mayor parte. Alta Visibilidad. Aire acondicionado en todo el local. Tec...
Local en plaza de Puerto de la Cruz, Madrid, Pilar, Madrid;80.000;52;611 431 396;"TECNOCASA ESTUDIO ISLA DE AROSA vende: Local Comercial en Plaza Puerto de la Cruz, barrio del Pilar cerca del Centro Comercial LA VAGUA...
Local en Virgen de Africa, Concepción, Madrid;490.000;180;914 878 206;Vendemos probablemente uno de los locals con mas exito del Bº de la concepcion, restaurante, bar, cafeteria, de 170 m2, completamente ref...
Local en NENUFAR, Berruguete, Madrid;120.000;155;918 003 471;TEGEISA vende Local en zona de Berruguete, Madrid. La propiedad se encuentra a pie de calle, con una superficie de 155 M2 y fachada de 6,...
Local en calle Alonso Heredia, Guindalera, Madrid;1.950.000;997;917 556 304;GO-JM-2277 Local comercial a pie de calle, semiesquina con Diego de León, en zona de máxima actividad comercial. Consta de 3 plantas, co...
Local en calle Antonio Casero, Estrella, Madrid;360.000;155;914 333 806;JU-FA1012 Estupendo Local, LICENCIA DE HOSTELERÍA, con SALIDA DE HUMOS. Consta de zona de barra y cafetería con espacio para mesas o sill...
Local o nave en calle de Sierra Gorda, Casco Histórico de Vallecas, Madrid;184.800;125;918 314 224;Local comercial situado en la planta baja de un edificio de reciente construcción.
Local o nave en calle de Santa Engracia, Almagro, Madrid;1.316.000;386;918 314 224;Local comercial en plantas baja y sótano. Distribuido en despacho, archivo, almacén y 2 baños, con 2 escaparates a calle y amplia fachada...
Local en FRANCISCO DE ICAZA, 2, Abrantes, Madrid;59.000;68;918 006 102;OPTIMACASA VENDE estupendo local comercial con licencia de bar, en el barrio de Carabanchel- Opañel. Cuenta con 63 m2 útiles. Cuenta con...
Local en calle del Río Ulla, 22, Pueblo Nuevo, Madrid;170.000;120;608 678 076;Estupendo local a pie de calle en las inmediaciones de la calle Alcalá. El local dispone de 120m2 construidos, que se pueden convertir de...
Local en CONDE DE LA CIMERA, Ciudad Universitaria, Madrid;430.000;278;630 026 755;FINCAS PRIMER HOGAR, SL, . Vende Local de dos plantas en Madrid. En la planta baja de 150m² aproximadamente se encuentra el salón comedor...
Local en calle Carolinas, Bellas Vistas, Madrid;1.400.000;300;914 898 396;GISC CAMPOROTA. Les ofrecemos esta gran oportunidad para Emprendedores o Inversores la venta de este espectacular local en funcionamiento...
Local en calle Manuel de Falla, Bernabéu-Hispanoamérica, Madrid;565.000;230;910 581 543;Local u Oficina Singular, reformado, en venta junto al Estadio Santiago Bernabéu. 228m2 según catastro. Repartido en 4 plantas. Muy lumin...
Local en calle del Aviador Zorita, Cuatro Caminos, Madrid;540.000;92;914 892 514;El Viso inmobiliaria ofrece local Comercial Restaurante de 92 m2 con salida de humos y licencia de hostelería. Completamente amueblado, z...
Local en calle Profesor Waksman, Bernabéu-Hispanoamérica, Madrid;1.035.000;498;607 717 997;Excelente local situado en distrito comercial cerca del Bernabéu, dispone de una buena fachada a calle y una excelente distribución con u...
Local en calle de Villafranca, Madrid, Guindalera, Madrid;1.050.000;1.098;916 355 172;Gran oportunidad, extraordinario local único en la zona, su ubicación es inmejorable. Al local se accede por un tramo de escaleras como p...
Local en calle Tamalameque, Madrid, Pinar del Rey, Madrid;185.000;250;918 006 578;Agencia inmobiliaria de MADRID zona HORTALEZA – BARRIO SAN LORENZO: LOCAL EN VENTA DE 250 M2, ubicado en Madrid Norte en el Distrito de H...
Local en calle San Cosme y San Damián, Madrid, Lavapiés-Embajadores, Madrid;145.000;53;916 355 381;Servicios Inmobiliarios Notario vende LOCAL COMERCIAL reformado, a falta de unos acabados, como vivienda (sin cambio de uso). El local c...
Local en calle de Zurbano, Almagro, Madrid;7.000.000;1.434;914 898 652;Se vende oficinas en rentabilidad, reformado de tres plantas más local comercial integrado. El conjunto está situado en un edificio indep...
Local en Cabestreros, Lavapiés-Embajadores, Madrid;550.000;366;912 179 145;SIN COMISIÓN DE AGENCIA. Magnífico local ubicado en el corazón de Lavapiés, el barrio más cosmopolita y de moda de Madrid. 319 metros cua...
Local en EMBAJADORES, Delicias, Madrid;660.000;432;912 663 471;El local consta de 400 m² divididos en dos plantas de forma rectangular con 200 m² cada una de ellas. Posibilidad de legalizar la planta...
Local en Peñagrande, Madrid;335.000;108;670 829 448;RINSA INVERSORES OFRECE LOCAL Con 108 mts en varias estancias, pudiéndose quedar todo diáfano Este hace una L con diez metros de fachada...
Local en Marroquina, Madrid;495.000;184;914 449 270;MORATALAZ-HORCAJO Avant Real Estate S. L ( Are Capital) vende antigua SUCURSAL BANCARIA en una de las mejores zonas de Moratalaz. Son...
Local en Huertas-Cortes, Madrid;300.000;121;914 449 270;HUERTAS-CORTES. Perfecto para hacer vivienda. ¡En el mejor barrio de Madrid PARA ALQUILER TURÍSTICO! Are Capital vende magnífico local...
Local en Chueca-Justicia, Madrid;3.200.000;540;918 006 938;Los 540m2 de este estupendo local, están distribuidos en dos plantas de estructura prácticamente diáfanas, 310m2 planta calle y 230m2 de...
Local en calle Virgen de Nuria, 5, Concepción, Madrid;310.000;190;911 138 337;Rinsa Inversores VENDE: Taller mecánico en funcionamiento por jubilación, con licencia, maquinaria y clientela. Para más información cont...
Nave en San Erasmo, 42, San Andrés, Madrid;332.000;624;None;¡OPORTUNIDAD PARA RENTABILIDAD EN TORNO AL 6,5%! Vendo Nave Industrial en Polígono Villa Verde. Según Catastro, la Nave tiene 456m2 con...
Local en calle de Guzmán el Bueno, Madrid, s/n, Gaztambide, Madrid;145.000;14;916 350 418;PGS Inmo Invest les presenta una oportunidad de inversión en pleno barrio de Gaztambide - Moncloa. Anteriormente, su actividad fue una t...
Local en Guindalera, Madrid;480.000;320;913 091 830;Exclusiva oficina con 324m2 en tres plantas con LICENCIA de oficina. Esta distribuida en planta calle, entre planta y sótano y tiene dos...
Local en calle San Maximiliano, Madrid, 55, Ventas, Madrid;40.000;30;912 189 725;PCV - FANTÁSTICO perfecto local comercial, consta de 22 metros cuadrados a pie de calle, en forma cuadrada, con aseo, buena iluminación n...
Local en Aravaca, Madrid;298.000;120;916 358 073;Gilmar Consulting Inmobiliario - Oficina Pozuelo - Aravaca, pone a su disposición magnifico local reformado en Aravaca. El local se encu...
Local en Colina, Madrid;995.000;250;913 005 050;Local Comercial con dos plantas, planta baja de 132m² y planta sótano de 116m², con un jardín privado de 13m². Fachada de 25m a calle, en...
Local en Argüelles, Madrid;1.100.000;310;918 000 265;Edificio de 1962. Magnifico de 310m² construidos. Reformar. Todo en planta de calle, 11 metros de fachada. 1 Aseo. Ultima actividad tiend...
Local en Chueca-Justicia, Madrid;1.650.000;200;912 189 624;Gestmadrid comercializa la venta en rentabilidad de un excelente y amplio local de hostelería en la fantástica zona de Chueca. El local s...
Local en Chueca-Justicia, Madrid;1.350.000;157;912 189 624;Gestmadrid comercializa un fantástico local en alquiler o venta en el centro de la capital. El local dispone de más de 100 m2 de superfi...
Local en Chueca-Justicia, Madrid;600.000;23;912 189 624;Gestmadrid comercializa un pequeño local en rentabilidad en la zona de Chueca, en el distrito Centro de Madrid Local de más de 20 m2, aco...
Local en Chueca-Justicia, Madrid;1.600.000;180;912 189 624;Gestmadrid comercializa local en rentabilidad en la zona centro de la Capital. Local sito en Chueca, con estupenda rentabilidad de 4,47%....
Local en Goya, Madrid;760.000;430;653 393 602;Estatet One ofrece estupendo local actualmente de uso dotacional, con muchas posibilidades para oficina o local comercial. Ideal para gim...
Local en Dulce nombre de Maria, 7, Numancia, Madrid;260.000;285;912 174 117;Zona Numancia, Calle Dulce Nombre de María, ubicada entre M-30 y nudo de la A-3. Buenos accesos y buena comunicación tanto en transporte...
Local en Orcasitas, Madrid;400.000;180;912 189 624;Excelente oportunidad para inversores VENTA de LOCAL en RENTABILIDAD posicionado estratégicamente en el maravilloso barrio de Orcasitas,...
Local en Guindalera, Madrid;2.600.000;700;912 189 624;Excelente local ubicado en una de las principales arterias de la capital, tanto en tráfico como en actividad comercial. Local de más de 7...
Local en Bernabéu-Hispanoamérica, Madrid;2.150.000;1.000;912 189 624;Venta de local EN RENTABILIDAD en la emblemática, carismática e inmejorable zona de el Viso. Oportunidad de inversión en un amplio local...
Local en Simancas, Madrid;287.208;220;912 189 624;Magnífico local en venta/alquiler en el maravilloso barrio de Simancas, perteneciente al maravilloso distrito de San Blas- Canillejas. Lo...
Local en San Pascual, Madrid;278.460;120;912 189 624;Magnífico local comercial en venta/alquiler en la principal arteria comercial del barrio, situada en el barrio de San Pascual pertenecien...
Local en calle de Santa Isabel, 23, Lavapiés-Embajadores, Madrid;1.250.000;217;914 892 517;LOCAL TOTALMENTE REHABILITADO EN UN ENCLAVE ESPECTACULAR. UNA OPORTUNIDAD ÚNICA PARA CREAR UN DESTINO DE REFERENCIA EN UN BARRIO EN PLANO...
Local en calle de Santa Isabel, 21, Lavapiés-Embajadores, Madrid;1.050.000;141;914 892 517;LOCAL TOTALMENTE REHABILITADO EN UN ENCLAVE ESPECTACULAR. UNA OPORTUNIDAD ÚNICA PARA CREAR UN DESTINO DE REFERENCIA EN UN BARRIO EN PLANO...
Local en Fuente del Berro, Madrid;355.000;160;912 189 624;Magnífico local en alquiler en la magnífica zona de Fuente del Berro, perteneciente al distrito del Barrio de Salamanca. Local de más de...
Local en Valdeacederas, Madrid;390.000;130;912 189 624;¡Excelente y amplio local en alquiler/venta en el maravilloso distrito de Tetuán! Local de más de 100m2 construidos y distribuidos en un...
Local en Colina, Madrid;430.000;210;912 189 624;Magnífico local en venta/alquiler en el maravilloso distrito de Ciudad Lineal, en uno de sus mejores barrios, Colina. Local de más de 19...
Local en Fuentelarreina, Madrid;500.000;130;912 189 624;Magnífico local en venta/alquiler en el maravilloso distrito de Fuencarral- El Pardo. Local de más de 100 M2 construidos, distribuidos en...
Local en Pacífico, Madrid;510.000;230;912 189 624;Magnífico local en venta/alquiler en el maravilloso barrio de Pacífico, perteneciente al maravilloso distrito de Retiro. Local de más de...
Local en Montecarmelo, Madrid;510.000;200;912 189 624;Magnífico local en venta/alquiler en el maravilloso barrio de Valverde, perteneciente al distrito de Fuencarral-El Pardo. Local de más d...
Local en Peñagrande, Madrid;508.000;165;912 189 624;Magnífico local en venta/alquiler en el maravilloso barrio de Peñagrande, perteneciente al distrito de Fuencarral-El Pardo. Local de más...
Local en Pilar, Madrid;198.000;120;912 189 624;Excelente oportunidad de inversión, magnifico local en venta en la principal arteria comercial del Barrio del Pilar. Local de más de 100...
Local en Pueblo Nuevo, Madrid;581.000;245;912 189 624;Magnífico local en venta/alquiler en el maravilloso barrio de Pueblo Nuevo, perteneciente al distrito de Ciudad Lineal. Local de más de...
Local en Puerta Bonita, Madrid;590.000;175;912 189 624;Magnífico local en venta/alquiler en el maravilloso barrio de Vista Alegre, perteneciente al distrito de Carabanchel. Local de más de 16...
Local en Prosperidad, Madrid;660.000;235;912 189 624;Magnífico local en venta/alquiler en el maravilloso barrio de la Prosperidad, perteneciente al distrito de Chamartín. Local de más de 20...
Local en Lista, Madrid;730.000;200;912 189 624;Magnifico local en venta/alquiler en el célebre Barrio de Salamanca El local se encuentra instalado en uno de los barrios más emblemático...
Local en Quintana, Madrid;755.000;200;912 189 624;Excelente local en venta/alquiler con excepcional ubicación en la mejor calle comercial del Barrio de Quintana. Local de más de 170 m2 co...
Local en Cuatro Caminos, Madrid;8.100.000;500;912 189 624;Local de más de 400m2 construidos y distribuidos en varias plantas. Dispone de una magnífica visibilidad e iluminación gracias a su impor...
Local en Aravaca, Madrid;405.000;90;912 189 624;¡Excelente oportunidad de inversión en una de las mejores zonas de la capital! Venta de local en RENTABILIDAD con más de un 5% de RENTABI...
Local en Imperial, Madrid;760.000;270;912 189 624;Local de más de 260 m2 construidos sobre rasante en una única planta. Espléndido local con acceso a pie de calle, excelente visibilidad y...
Local en Simancas, Madrid;785.000;160;912 189 624;El local se encuentra instalado en uno de los barrios más conocidos de Madrid, el conocido Barrio de Simancas. Local comercial con más de...
Local en Delicias, Madrid;810.000;270;912 189 624;Excelente local ubicado en el barrio de Legazpi, unos de los barrios más céntricos y famosos de Arganzuela. Local de más de 220m2 constr...
Local en Cuatro Caminos, Madrid;800.000;200;912 189 624;El local se encuentra instalado en uno de los distritos más célebres de Madrid, el conocido distrito de Tetuán. Local comercial con más d...
Local en Pilar, Madrid;830.000;581;912 189 624;Local ubicado en el barrio del Pilar, una de las mejores zonas de Fuencarral. Local con más de 500m2 con amplia distribución en su inter...
Local en Niño Jesús, Madrid;850.000;350;912 189 624;Excelente oportunidad, VENTA DE LOCAL COMERCIAL en el maravilloso Barrio de Pacífico, perteneciente al distrito de Retiro. Excelente loca...
Local en Huertas-Cortes, Madrid;3.200.000;200;912 189 624;Excelente local en venta situado en una de las mejores zonas Prime de Madrid, en el maravilloso distrito Centro. Local comercial de más d...
Local en Pacífico, Madrid;310.000;60;912 189 624;Excelente oportunidad, VENTA DE LOCAL COMERCIAL EN RENTABILIDAD en el maravilloso Barrio de Pacífico, perteneciente al distrito de Retiro...
Local en Valdeacederas, Madrid;970.000;180;912 189 624;El local se encuentra instalado en uno de los distritos más conocidos de Madrid, el conocido distrito de Tetuán. Local comercial con más...
Local en Castellana, Madrid;1.100.000;170;912 189 624;El local se encuentra instalado en uno de los barrios más célebres de la capital, el exuberante Barrio de Salamanca. Local comercial con...
Local en Goya, Madrid;1.550.000;120;912 189 624;Se vende local en rentabilidad en una de las mejores zonas del Barrio de Salamanca, en pleno corazón de la capital. Local de más de 100m...
Local en Prosperidad, Madrid;1.100.000;450;912 189 624;El local se encuentra instalado en uno de los barrios más célebres del distrito de Chamartín, el conocido Barrio de la Prosperidad. Local...
Local en Cuatro Caminos, Madrid;1.100.000;280;912 189 624;El local se encuentra instalado en uno de los distritos más célebres de Madrid, el conocido distrito de Tetuán. Local comercial con más d...
Local en Vista Alegre, Madrid;1.140.000;450;912 189 624;Excelente local ubicado en el barrio de Vista Alegre, en una de las principales arterias comerciales del municipio. Local de más de 450m2...
Local en Legazpi, Madrid;1.200.000;220;912 189 624;Excelente local ubicado en el barrio de Legazpi, unos de los barrios más céntricos y famosos de Arganzuela. Local de más de 220m2 constru...
Local en Chueca-Justicia, Madrid;1.400.000;160;912 189 624;Excelente local ubicado en el barrio de la Justicia, unos de los barrios más céntricos e importantes de la actualidad, perteneciente al d...
Local en Ventas, Madrid;1.500.000;500;912 189 624;Magnífico local ubicado el maravilloso barrio de Ventas. Local con más de 500 m2 distribuidos en varias plantas, solo en planta calle cue...
Local en Vallehermoso, Madrid;1.550.000;480;912 189 624;Fantástico local comercial en venta/alquiler situado en el maravilloso distrito de Chamberí. Local con más de 480m2 amplia distribución e...
Local en El Viso, Madrid;1.800.000;300;912 189 624;Venta de local en la emblemática, carismática e inmejorable zona de el Viso. Oportunidad de inversión en un amplio local con muy buena ub...
Local en Lista, Madrid;1.700.000;80;912 189 624;Magnifico local comercial ubicado en una planta baja con entrada a pie de calle, gran iluminación natural y sensación de amplitud. Dicho...
Local en Chueca-Justicia, Madrid;375.000;60;912 189 624;Local comercial ubicado en planta baja con entrada a pie de calle, gran iluminación y espectacular visibilidad. El local dispone de más d...
Local en Huertas-Cortes, Madrid;750.000;130;912 189 624;Excelente oportunidad de inversión en este magnífico local en la zona más demandada del Centro. Local comercial ideal para hostelería, si...
Local en Argüelles, Madrid;3.800.000;490;912 189 624;Excelente local situado en una de las mejores calles de la Madrid, el local se encuentra en el emblemático barrio de Argüelles uno de los...
Local en Nuevos Ministerios-Ríos Rosas, Madrid;1.200.000;435;912 606 897;Local en venta con grande superficie expositiva para negocio de exito en zona muy dinamica bajo punto de vista comercial en Rios Rosas....
Local en Cuatro Caminos, Madrid;570.000;151;912 189 624;Local comercial situado en pleno barrio de cuatro caminos. Se trata de un barrio muy singular uno de los barrios más eclécticos de la ciu...
Local en calle Manchester, 4, Rosas, Madrid;310.000;115;914 893 193;Ofrecemos este magnífico local con 100 m útiles en una de las mejor zona de Las Rosas, próximo al nuevo estadio Wanda Metropolitano, ampl...
Local en Nuevos Ministerios-Ríos Rosas, Madrid;500.000;212;912 176 739;“Top ten comercializa este local comercial situado en una magnifica plaza del Barrio de Chamberí. Actualmente está dividido en dos locale...
Local o nave en calle de Carlos Martín Álvarez, Palomeras Bajas, Madrid;423.000;186;918 314 224;Local comercial y polivalente, en la planta baja de un edificio. Con 2 baños y divisible. Bien situado y comunicado, cercano a parques, p...
Local o nave en calle de Blasco de Garay, Gaztambide, Madrid;451.200;649;918 314 224;Local comercial situado en las plantas baja y sótano de un edificio residencial, distribuido en una amplia sala y con 2 aseos. Bien ubica...
Local o nave en calle de Hermosilla, Fuente del Berro, Madrid;216.000;72;918 314 224;Locales situados en una zona altamente comercial cerca de la parada de metro de OŽDonnell.
Nave en calle Abril, 59, Rejas, Madrid;795.000;2.186;918 055 300;Estupenda Nave Industrial de 2186 m2 en Rejas, Madrid. Esta Nave industrial consta de tres plantas, ocupa una superficie de 1.067 m² di...
Local en calle de Juan Tornero, Madrid, Puerta del Ángel, Madrid;126.000;124;918 006 102;"OPTIMACASA VENDE estupendo local comercial con licencia de Tipo II bar restaurante, en en el céntrico barrio de Puerta del Ángel, dispon...
Nave en camino de las Hormigueras, 135, Ensanche de Vallecas - La Gavia, Madrid;1.100.000;1.817;910 758 094;También Alquiler 4.000€ y alquiler con opción a compra. La nave es de 1420m². , diáfanos en planta baja con 2 Accesos independientes, Por...
Local en calle de Bravo Murillo, 50, Nuevos Ministerios-Ríos Rosas, Madrid;1.066.666;310;911 793 791;"Atención inversores: Directamente propiedad vende magnífico local en rentabilidad ubicado en el tramo más comercial de la calle Bravo M...
Local en calle Luis Vives, 3, Ciudad Jardín, Madrid;349.000;105;910 758 854;Se vende local en perfecto estado para seguir explotando la actividad de taller mecánico. Está situado en una buena zona de Madrid en el...
Local en calle de Núñez de Balboa, 22, Recoletos, Madrid;910.000;150;911 366 334;EXCLUSIVA INGENOVA LUXURY HOMES: Se vende en rentabilidad estupendo local totalmente reformado hace tres años, en la zona de Jorge Juan....
Local en calle de Emilio Ferrari, 117, Pueblo Nuevo, Madrid;320.000;263;914 890 657;¿Sueñas con montar tu propio negocio? ¿Necesitas un nuevo local para expandir tu actividad? Inmo 3D pone a tu disposición este fantástico...
Local en calle Torrelaguna, Madrid, 127, Colina, Madrid;435.000;189;910 758 854;Excelente local en perfecto estado de conservación, exterior muy luminoso con grandes ventanales. Tiene 189m2 construidos en una planta,...
Local en paseo Pintor Rosales, 4, Argüelles, Madrid;1.500.000;407;646 551 756;Magnifico local en e² Paseo Pintor Rosales nº 4 en dos plantas, 180 m² en Planta calle y 227 m² en Planta sótano con licencia de hosteler...
Local en Las Tablas, Madrid;2.500.000;904;916 355 348;Se venden un lote de 7 locales comerciales en las Tablas, locales en bruto y con salida de humos. Superficies desde 105 m2 a 153 m2. todo...
Local o nave en avenida Real, Casco Histórico de Vicálvaro, Madrid;62.500;51;910 312 463;El local se encuentra ubicado en un edificio residencial, en la zona de Casco, del distrito de Vicálvaro El inmueble (LOCAL) se distribuy...
Local en calle de Enrique Larreta, 12, Castilla, Madrid;916.800;287;912 188 865;Local comercial con acceso directo desde la calle, situado en la planta baja de un edificio en manzana cerrada de uso residencial, destin...
Local en belén, 6, Chueca-Justicia, Madrid;999.000;160;916 359 245;"Iceberg Inmobiliaria comercializa en Exclusiva, Local en RENTABILIDAD 4%, con contrato a 15 años, con negocio de Hostelería con Licencia...
Local en calle de García de Paredes, 15, Trafalgar, Madrid;200.000;40;910 758 895;Con contrato de alquiler en vigor. Local comercial en la Calle García de Paredes, junto a la Plaza del Gral. Álvarez de Castro y la Calle...
Local en ALMENDRO, Palacio, Madrid;250.000;150;915 910 560;CASAVEN CONSULTING INMOBILIARIO vende local en plena zona de La Latina - Centro. El local esta situado en semisótano exterior, consta de...
Nave en calle Vicente Camarón, 26, Puerta del Ángel, Madrid;140.000;220;658 945 018;None
Local en Federico Rubio y Gali, Bellas Vistas, Madrid;190.000;240;914 898 340;"SRA. THALIíA JIMÉNEZ TELÉFONO: 656 515 110. "PISO YA" Honorarios al comprador incluidos en el precio". "PISO YA" les presenta este m...
Local en calle Eduardo Terán, Canillejas, Madrid;87.900;31;911 367 954;Consigue este inmueble por 212€ al mes con tengotucredito. ESTUPENDA OPORTUNIDAD PARA EMPRENDEDORES. Local comercial con actividad y lic...
Local en calle de Wad-Ras, Bellas Vistas, Madrid;198.000;145;915 722 610;Local de 133 m2 útiles, RECIÉN REFORMADO, en Bellas Vistas, junto a la calle Francos Rodríguez. Alta rentabilidad para inversores o cual...
Local en calle de San Benito, Ventilla-Almenara, Madrid;197.000;60;915 722 610;OPORTUNIDAD de negocio, LOCAL 70m2, en calle San Benito, con salidas de humos, posibilidad de cambio a vivienda, totalmente reformado, úl...
Local en calle de la Duquesa de Parcent, Lucero, Madrid;75.000;51;670 829 448;INMOBILIARIA RINSA INVERSORES OFRECE Local muy interesante para inversores, previo estudio del interesado, para hacer cambio de uso a viv...
Local en C/Mazarredo, 5, Imperial, Madrid;327.000;224;984 981 172;Este estupendo Local se encuentra a reformar (actualmente reforma inacabada). Buena localización. Local a Dos alturas, muy "abierto". Est...
Local en calle de Benito Gutiérrez, Argüelles, Madrid;290.000;76;911 368 987;JS Gestión Inmobiliaria OFRECE: EXCELENTE OPORTUNIDAD se VENDE local comercial, de 79 m2, ubicado en el barrio de ARGUELLES - Madrid. Es...
Local en calle de Espronceda, Nuevos Ministerios-Ríos Rosas, Madrid;398.000;87;912 664 063;Inmobiliarias Encuentro vende en exclusiva fantástico local en la Calle Espronceda, una de las más cotizadas de la zona de Ríos Rosas, en...
Local en calle Villacarriedo, 6, Campamento, Madrid;175.000;120;914 891 814;Agencia Inmobiliaria de MADRID - zona CAMPAMENTO - COLONIA JARDIN vende local comercial en la calle Villacarriedo compuesto de 2 plantas...
Local en paseo de Santa María de la Cabeza, Comillas, Madrid;142.000;125;918 006 938;Totalmente diáfano de 125 m2 con 2 aseos y gran salón. Consta de un portal con portero físico y desde la calle. Es ideal para un proyecto...
Local en calle San Emilio, Ventas, Madrid;127.000;85;911 367 956;Oportunidad en este local en venta de dos plantas, a pie de de calle y sótano, ambas diáfanas. Cuenta con amplios escaparates de más de 3...
Local en calle Osa de la Vega, Águilas, Madrid;64.900;42;916 352 746;GESPAIN LAS AGUILAS - CARABANCHEL vende OPORTUNIDAD DE NEGOCIO. Local de 42 m2 a pie de calle con dos entradas a dos calles. Está distri...
Local en calle Duque de Sesto, Goya, Madrid;330.000;72;600 340 745;'¡OPORTUNIDAD! Local en venta en rentabilidad, actualmente alquilado con inquilinos muy serios. Local a pie de calle en pleno barrio de...
Local en Circe, Canillejas, Madrid;72.000;59;914 891 091;INMEJORABLE local compuesto de un amplio, diáfano y luminoso espacio comercial, un despacho y un aseo. Suelos de gres, recubrimiento de l...
Local en VILLARDONDIEGO, Ambroz, Madrid;65.000;60;912 469 050;Local comercial situado a pie de calle en zona comercial. Tiene una superficie de 60 metros útiles. Anteriormente fue una clínica dental...
Local en calle Méjico, 2, Guindalera, Madrid;747.000;183;981 963 114;Se vende edificio singular de obra nueva (2017) en Calle Méjico esquina con Calle Francisco Silvela, en pleno barrio comercial de Salaman...
Local en calle de Brescia, Guindalera, Madrid;590.000;222;912 664 063;Inmobiliarias Encuentro vende en Exclusiva este fantástico local reformado con una rentabilidad del 5,5% que se encuentra en Calle de Bre...
Local en calle Mateo García, Ventas, Madrid;199.000;187;912 664 063;Inmobiliarias Encuentro vende en Exclusiva este estupendo local en la Calle Mateo Garcia, situado en el distrito de Ciudad lineal en Vent...
